BrukerID,FilmID,Rangering,Tidstempel
168,105,5,958267346
168,383,4,958267366
168,127,4,958267366
168,487,5,958267405
168,161,3,958267431
168,166,3,958267458
168,174,3,958267615
168,59,4,958267646
168,473,3,958267646
168,3,3,958267671
168,140,2,958267765
168,379,4,958267765
168,380,3,958267998
168,85,2,958268249
168,496,2,958268396
168,155,3,958268444
168,321,2,958268502
168,171,2,958268580
168,19,2,958268626
168,384,2,958268809
168,360,3,958268809
168,177,5,958269120
168,129,5,958394172
169,210,3,970683575
169,150,5,970683669
169,295,4,970683817
169,323,4,970683896
169,14,4,970683935
169,26,5,970683967
169,361,4,970683997
169,161,4,970683997
169,145,4,970684035
169,88,4,970684091
169,404,3,970684119
169,457,3,970684194
169,472,3,970684283
169,365,4,970684472
169,271,3,970685021
169,396,5,970691304
169,408,5,970691410
169,38,4,970691452
169,29,5,970691452
169,446,3,970691508
169,166,4,970691542
169,97,4,970691542
169,390,4,970691542
169,25,3,970691567
169,332,4,970691596
169,353,4,970691596
169,132,4,970691692
169,155,3,970691692
169,320,2,970691713
169,409,4,970691745
169,377,3,970691852
169,319,4,970692110
169,402,5,970696190
169,96,4,970696211
169,496,4,970696346
169,411,4,970696489
169,367,5,970696755
169,283,5,970696783
169,176,5,970696816
169,62,3,970696840
169,162,5,970696865
169,484,4,970770699
169,257,4,970770699
169,235,4,970770699
169,262,3,970770905
169,397,4,970771117
169,415,5,970771117
169,171,3,970771340
169,137,3,970771340
169,20,2,970771492
172,380,3,966651526
172,402,3,966651526
172,55,4,966652228
172,243,5,966652283
172,149,3,966652450
172,338,4,966652634
172,466,4,966652928
172,176,5,966653230
172,315,5,966653348
172,85,3,966653486
172,34,4,966653486
172,379,3,966653819
172,238,5,966654243
172,352,4,966654340
172,295,3,966654685
172,332,4,966654756
172,36,4,966654905
172,140,4,966654975
172,271,1,966655244
172,442,2,966655436
172,491,4,966655501
172,225,4,966655585
172,76,4,966655644
172,262,5,966656703
172,132,3,966656899
172,359,3,966657359
172,408,5,966657550
172,365,5,966657792
172,66,5,966657820
172,141,5,966657820
172,26,5,966657892
172,423,5,966657928
172,166,4,966658006
172,438,5,966658183
172,170,4,966658272
172,415,5,966658286
172,273,5,966658642
172,30,5,966915486
172,424,4,966916056
172,397,4,966916104
172,145,4,966916209
172,178,4,966916676
172,72,4,972698949
172,283,4,972872091
172,367,5,972872119
172,160,5,992999302
172,282,4,993000170
172,311,4,993000362
172,82,4,1035765510
172,432,4,1035765523
172,228,4,1035766256
172,177,5,1035767062
175,268,2,968647143
175,437,4,968649520
175,365,5,968649600
175,203,2,968649706
175,38,5,968649769
175,326,3,968649911
175,402,4,968649945
175,149,4,968649945
175,472,2,968650153
175,353,4,968650153
175,166,4,968650341
175,375,5,968650718
175,395,3,968650759
175,390,5,968650759
175,270,2,968650759
175,96,5,968650759
175,121,5,968650802
175,94,5,968650875
175,155,3,968650943
175,418,4,968651016
175,475,3,968651016
175,488,4,968651016
175,319,3,968651041
175,399,4,968651125
175,88,4,968651207
175,68,2,968651236
175,411,2,968651423
175,452,3,968651533
175,442,5,968651613
175,386,3,968651686
175,439,3,968651749
175,241,2,968651935
175,433,3,968652179
175,397,5,968652301
175,129,4,968652389
175,311,3,968652444
175,140,5,968652519
175,361,2,968652564
175,76,2,968652598
175,260,4,968652631
175,188,3,968652707
175,320,2,968652820
175,201,4,968652820
175,454,2,968653314
175,59,3,968653427
175,497,2,968653686
175,409,3,968653734
175,284,1,968653796
175,228,3,968654144
176,316,5,966454812
176,107,4,966455275
176,418,3,966455537
176,188,2,966456304
176,152,4,966456404
176,365,4,966456809
176,88,2,966456809
176,242,3,966458033
176,411,2,966458073
176,404,2,966459198
176,399,2,966459486
176,361,3,966459560
176,375,3,966460022
176,390,3,966460065
176,442,3,966460294
176,30,4,966460512
176,379,4,966460834
176,140,3,966460974
176,421,3,966537338
176,353,5,995592873
176,26,4,1008695742
176,446,2,1008695821
176,376,1,1008696280
176,408,4,1019072311
176,463,2,1019156679
177,228,3,971572256
177,270,3,971572256
177,308,5,971572627
177,5,2,971572888
177,243,4,971572888
177,55,3,971573270
177,466,4,971573478
177,475,2,1006654875
177,0,3,1006655563
177,30,5,1006655737
177,424,4,1006656064
177,176,4,1006656369
177,237,4,1006656409
177,274,5,1006656766
177,225,3,1006656874
177,390,3,1006657045
177,397,4,1006657136
177,454,4,1006657282
177,59,4,1006657334
177,375,3,1006657700
177,323,3,1006657736
177,319,4,1006657773
177,496,3,1006657810
177,332,4,1006657895
177,269,3,1006658010
177,399,4,1006658053
177,96,3,1006658077
177,478,5,1006658077
177,295,4,1006658200
177,376,3,1006658220
177,85,4,1006658379
177,34,2,1006658482
177,497,2,1006658482
177,387,1,1006659004
177,121,2,1006659095
177,442,2,1006659509
179,408,4,968072179
179,288,2,968072640
179,397,2,968072781
179,257,5,968072879
179,82,5,968073107
179,152,4,968073130
179,85,1,968073252
179,326,5,968073332
179,402,4,968073354
179,361,4,968073354
182,442,4,974168815
182,14,4,974169528
182,88,4,974169610
182,408,5,974170173
182,49,5,974170287
182,450,4,974170819
182,473,2,974171005
182,166,3,974171121
182,72,3,974171271
182,367,4,974171359
182,283,3,974171380
182,484,4,974171411
182,407,3,974171529
182,376,4,974171646
182,30,4,991537496
182,379,3,991538585
182,64,4,991538802
182,365,3,1038189843
182,26,3,1038192252
182,108,3,1038193683
182,274,3,1038194919
182,457,2,1038195095
185,424,4,974494723
185,365,4,974494830
185,166,5,974494891
185,295,4,974494914
185,390,3,974495300
185,25,4,974495301
185,402,5,974495354
185,375,4,974495381
185,96,4,974495423
185,353,3,974495423
185,319,4,974495621
185,155,4,974495968
185,121,3,974496151
185,472,3,974496300
185,496,4,974496300
185,320,3,974496300
185,246,3,974496753
185,5,3,974496939
185,305,3,974497131
185,3,3,974497270
185,215,4,974497320
185,473,2,974497320
185,49,4,974497395
185,174,3,974497395
185,17,3,974497765
185,47,3,974497796
185,442,4,974502049
185,380,4,974502724
185,384,3,974502804
185,150,4,974503054
185,243,4,974503278
185,408,3,974503359
186,308,4,962638458
186,433,4,962638458
186,141,5,962638646
186,96,4,962638646
186,114,3,962639011
186,295,3,962639214
186,150,5,962639753
186,161,3,962639792
186,365,4,962639817
186,30,4,962639925
186,101,4,962640011
186,177,5,962640295
186,313,4,962640326
186,135,5,962640350
186,137,4,962640490
186,362,1,962640542
186,310,4,962640708
186,387,4,962641109
186,238,3,962676513
186,243,4,962936225
186,424,4,962936656
186,396,5,962944453
186,223,4,962944508
186,374,4,962944827
186,5,4,962945260
186,203,4,962946353
186,283,4,962946484
186,487,3,962946484
186,383,4,962946569
186,473,4,962946569
186,140,3,962946750
186,380,4,962947020
186,366,1,962947327
186,397,2,962947951
186,442,2,962948100
186,83,3,962948163
186,437,4,964070008
186,269,3,965014096
186,160,5,966230084
186,228,4,967593930
186,180,2,973483938
186,422,4,983222978
186,124,3,983223197
186,475,4,983223509
186,139,3,983223531
186,273,4,983223859
186,466,4,993213680
186,353,2,993213769
186,408,3,1002396087
186,450,5,1004761662
186,179,5,1007860197
186,174,4,1018926565
186,338,4,1023131834
186,282,4,1023992401
186,48,5,1038170947
186,288,4,1038170947
186,18,2,1038170947
187,497,2,965519333
187,478,2,965519591
187,301,2,965519898
187,359,1,965519922
187,135,5,965519984
187,475,4,965520100
187,395,3,965520237
187,311,3,965520317
187,260,2,965520365
187,241,2,965520400
187,150,4,965520479
187,365,2,965520650
187,445,2,965520650
187,482,1,965520836
187,14,4,965520910
187,295,4,965521000
187,361,3,965521001
187,188,3,965521104
187,88,4,965521144
187,442,3,965521186
187,457,4,965521186
187,201,4,965521270
187,472,4,965521413
187,408,3,965522183
187,363,2,965522313
187,438,4,965522448
187,396,5,965522913
187,223,4,965522943
187,313,3,965523029
187,356,2,965523231
187,338,5,965523933
187,176,4,965524076
187,204,4,965524168
187,164,4,965524208
187,287,3,965524280
187,424,4,965524363
187,351,3,965524497
187,399,5,965524575
187,149,3,965524759
187,473,3,965524870
187,332,4,965524907
187,326,4,965525133
187,165,2,965525193
187,466,4,965525193
187,170,1,965525678
187,422,2,965525798
187,166,4,965525988
187,390,2,965525988
187,323,3,965526072
187,25,3,965526072
187,353,3,965526148
187,409,3,965526302
188,174,4,974730498
188,137,3,974732170
188,16,3,974732289
188,228,3,974732359
188,395,4,974732615
188,316,4,974732650
188,83,2,974732725
188,179,3,974733181
188,205,3,974733290
188,450,5,974733398
188,415,2,974733398
188,101,4,974733496
188,388,1,974733538
188,456,3,974733942
188,367,4,974734113
188,257,3,974734171
188,289,3,974734257
188,203,4,974734279
188,149,4,974734324
188,215,3,974734324
188,191,4,974734376
188,82,3,974734435
188,164,4,974734486
188,356,1,974734486
193,96,3,964124445
193,98,4,964124977
193,316,5,968449507
193,408,5,968449566
193,18,3,968449600
193,462,3,968449600
193,133,4,968449728
193,338,4,968449818
193,238,5,968449899
193,36,4,968449960
193,473,3,968450005
193,265,2,968450033
193,17,4,968450102
193,34,3,968450202
193,192,3,968450302
193,218,4,968450354
193,453,4,968450477
194,278,3,976497144
194,415,4,976497302
194,170,3,976497360
194,353,2,976497420
194,50,4,976497584
194,137,1,976497584
194,171,3,976497709
194,200,1,976497782
194,301,2,976497860
194,13,1,976497973
194,213,1,976497991
194,20,2,976498015
194,484,4,976498248
194,62,4,976498275
194,108,5,976498293
194,376,4,976498343
194,380,1,976498343
194,84,3,976498343
194,384,1,976498380
194,476,3,976498380
195,30,3,976124683
195,235,2,976124743
195,367,4,976124743
195,176,5,976124775
195,376,2,976124859
195,162,3,976124859
195,150,3,976124993
195,26,3,976125204
195,323,2,976125284
195,188,2,976125401
195,85,3,976125878
195,132,5,976126006
195,332,2,976126006
195,408,3,976126202
195,243,3,976126425
195,338,3,976126504
195,433,5,976126533
195,315,3,976126792
195,352,1,976126826
195,149,4,976126826
195,140,5,976126855
196,396,5,973450151
196,150,5,973450334
196,166,1,973450611
196,326,4,973450611
196,25,1,973450662
196,365,4,973450662
196,38,3,973450770
196,258,2,973451223
196,383,5,973451869
196,3,3,973451934
196,473,3,973452019
196,47,3,973452143
196,380,3,973452602
196,110,2,973453131
196,141,1,973453239
196,70,1,973453731
196,196,1,973453731
196,14,4,973453828
196,316,1,973453911
196,92,1,973453911
196,482,2,973454259
196,390,3,973454794
196,442,4,973455139
196,132,2,973470993
196,164,4,973471279
196,466,4,973471406
196,152,2,973471451
196,200,4,973471829
196,172,4,973526489
196,88,4,973526571
196,404,4,973526600
196,145,3,973640491
196,395,5,974232014
196,386,3,974232014
196,24,1,974232014
196,353,4,974232606
196,188,4,974232684
196,472,4,974232868
196,210,1,974385966
196,376,3,974386227
196,72,1,974471835
196,360,3,974471887
196,179,5,974559532
196,315,4,974560393
196,352,4,974560632
196,55,4,974560649
196,432,4,974560734
196,186,4,974649658
196,401,3,974649900
196,415,5,974650088
196,64,2,974650459
196,480,4,974650459
196,121,3,974650901
196,433,4,974662430
196,140,4,974663054
196,283,4,974665187
196,402,3,974665753
196,175,2,974667175
196,321,1,974667410
196,161,3,974736254
196,411,3,974736254
196,17,1,974737915
196,288,1,974737960
196,457,4,974739641
196,438,4,974739784
196,456,4,974739995
196,408,3,974821731
196,290,4,974822023
196,170,4,974822258
196,378,1,974822577
196,412,1,974822679
196,295,4,974991864
196,332,2,974992079
196,409,2,974992184
196,261,2,974992495
196,445,2,975108055
196,13,3,975108384
196,338,3,975109054
196,125,3,975252786
196,191,4,975254125
196,207,3,975508213
196,232,1,976036238
196,41,1,976054400
198,295,3,965122387
198,432,3,965122573
198,99,4,965122607
198,493,3,965122687
198,160,4,965122687
198,298,5,965122842
198,135,5,965122842
198,446,5,965122982
198,395,4,965122982
198,287,5,965123036
198,313,5,965123036
198,177,4,965123074
203,313,5,974747946
203,129,5,974747946
203,270,3,974748045
203,55,3,974748180
203,436,2,974748238
203,70,5,974748389
203,18,4,974748440
203,367,4,974748747
203,283,4,974748783
203,176,5,974748810
212,43,5,962646348
212,16,4,962646503
212,243,5,962646563
212,308,5,962646804
212,424,4,962646804
212,10,5,962646804
212,487,5,962647368
212,338,3,962647577
212,98,4,962647742
212,36,4,962647742
212,420,5,962647796
212,379,4,962647925
212,397,3,962648071
212,271,4,962648123
212,466,3,962648404
212,433,4,962648886
212,96,3,962648965
212,295,4,962648991
212,238,5,962675757
212,242,5,962675853
212,228,4,972162244
218,326,4,974764674
218,149,2,974764806
218,402,3,974764906
218,437,5,974765178
218,323,3,974765321
218,472,2,974765354
218,295,2,974765470
218,442,3,974765547
218,462,4,974765704
218,365,3,974766176
218,332,4,974766319
218,132,2,974766348
218,396,4,974767356
218,179,3,974767356
218,454,3,974767391
218,135,4,974767609
218,150,4,974767912
218,456,4,974767968
218,164,4,974767968
218,415,4,974768294
218,438,4,974768341
218,440,4,974768370
218,204,3,974768370
218,139,3,974768455
218,170,1,974768455
218,17,4,974768622
219,295,4,972147554
219,408,3,972147581
219,390,5,972147904
219,424,5,972147904
219,375,4,972147969
219,96,5,972149278
219,496,5,972149337
219,399,5,972149364
219,353,4,972149471
219,442,4,972149519
219,19,5,972151146
219,241,1,972151146
220,82,4,974699923
220,496,5,974699990
220,478,4,974700683
220,114,4,974700745
220,129,5,974700889
220,475,5,974701251
220,83,4,974701543
220,241,3,974701682
220,295,4,974702760
220,276,3,974703171
220,302,3,974703879
220,225,4,974704047
220,242,3,974704432
220,387,3,974704617
220,491,5,974704713
220,115,4,974705129
220,379,3,974705522
220,85,4,974705733
220,181,3,974705886
220,55,5,974706532
220,454,3,974706636
220,279,3,974706723
220,442,3,974706723
220,231,2,974708317
220,319,4,974721253
220,334,3,974721620
220,119,4,974721859
220,19,4,974722135
220,284,5,974722285
220,437,5,974741768
220,397,4,974748627
220,365,4,974749003
220,359,2,974749240
220,243,4,974779781
220,452,3,974780595
220,66,4,974781195
220,424,5,974781588
220,142,3,975555011
220,121,3,975556869
220,338,5,975557505
220,73,3,975575703
220,278,2,975575795
220,450,5,975575842
220,352,5,975575976
220,171,3,975576661
220,140,4,975576661
220,466,5,975576732
220,94,3,975663866
220,390,4,975663866
220,210,3,975715735
220,406,4,975716414
220,96,4,975912066
220,375,4,975912246
220,457,3,976010203
220,188,3,976010203
220,13,2,976010256
220,191,4,976010317
220,399,4,976010546
220,402,3,976010884
220,380,4,976011393
220,463,3,976011424
220,497,4,976177980
220,308,4,979630167
220,404,2,981710913
220,316,4,1021207020
225,295,3,960846144
225,316,4,960856998
225,433,4,960857330
225,466,4,960857511
225,390,3,960857867
225,338,4,960857930
225,127,4,960858322
225,82,4,960858322
225,96,1,960858807
225,397,5,960859848
225,166,2,960861250
225,203,4,960861266
225,228,4,976844104
225,129,3,976844181
225,475,3,976844229
227,179,5,976570727
227,408,5,976570878
227,424,3,976571197
227,283,4,976571565
227,26,5,976572064
227,96,4,976572533
227,14,4,976572891
227,446,5,976572911
227,176,3,976573030
227,484,3,976573050
227,76,3,976573131
227,345,5,976573274
227,395,3,976573443
227,475,1,976573572
227,295,5,976573572
227,162,3,976573632
227,97,3,976573864
227,211,2,976574064
227,404,3,976574103
227,262,2,976574475
227,274,4,976574659
227,406,3,976574730
227,480,3,976574817
227,332,3,976574872
227,407,4,976574872
227,496,2,976574911
227,188,2,976574911
227,171,3,976574911
227,380,3,976574994
227,457,1,976575355
227,175,2,976575403
227,442,3,976575660
227,201,4,976575787
227,436,1,976575837
227,333,1,976576297
227,20,4,976576359
227,197,3,976576565
227,186,1,976576644
227,13,1,976576736
227,150,5,976576988
227,365,5,976577039
227,145,4,976577092
227,472,3,976577146
227,25,4,976641168
227,166,4,976641376
227,319,3,976641397
227,402,4,976641520
227,463,4,976721630
227,311,5,976749385
227,241,3,976749417
230,478,2,974606354
230,295,4,974606354
230,150,5,974606457
230,14,4,974606851
230,182,4,974607070
230,145,4,974607113
230,408,3,974607612
230,326,4,974607632
230,38,4,974607683
230,203,3,974607683
230,402,3,974607786
230,25,3,974607980
233,177,4,974710266
233,160,5,974710295
233,135,5,974710423
233,489,3,974710539
233,462,5,974710683
233,246,4,974710725
233,438,4,974710814
233,150,5,974711071
233,61,3,974711211
233,482,5,974711294
233,351,5,974711295
233,14,3,974711360
233,26,4,974711450
233,323,2,974711496
233,145,4,974711770
233,30,5,974711938
233,70,4,974711971
233,408,5,974712214
233,282,3,974712534
233,498,5,974712572
233,98,3,974712943
233,242,5,974713337
233,314,3,974713421
233,494,4,974713478
233,165,4,974713515
233,456,3,974713543
233,288,5,974713660
233,133,3,974714169
233,447,3,974714250
233,176,4,974714279
233,108,4,974714279
233,480,4,974714406
233,384,3,974714463
233,422,4,974714823
233,161,3,974714924
233,325,5,974715101
233,88,2,974715426
233,429,3,974771117
233,59,5,974775015
233,34,3,974775272
233,379,4,974775777
233,44,4,974776383
233,123,4,974776383
233,281,4,974776599
233,273,3,974776630
233,356,3,974776709
233,238,3,974776742
233,127,4,974776765
233,237,3,974791117
233,487,4,974793116
233,17,2,974793394
233,380,4,974793416
233,48,3,974793586
233,484,4,975182396
233,424,4,977821847
233,164,5,977821932
233,469,4,977821991
233,397,2,977822175
233,81,4,977822204
233,310,4,978680568
233,340,4,978680591
233,43,5,978680779
233,36,2,978680984
233,243,2,982047655
233,241,4,1018225951
233,495,4,1018226291
233,331,4,1018244576
233,428,4,1018245075
233,120,2,1018245193
233,149,4,1018245961
233,450,4,1018298819
233,312,5,1018298895
233,453,2,1018299833
233,420,4,1027112924
234,135,4,973019225
234,228,5,973019581
234,316,4,973019765
234,311,4,973019816
234,101,5,973019978
234,84,4,973020041
234,185,4,973020041
234,116,3,977333269
234,396,5,977333435
234,177,4,977333460
234,223,5,977333629
234,438,5,977333629
234,150,4,977333674
234,424,5,977333720
234,204,4,977333794
234,440,4,977333794
234,456,4,977333816
234,308,5,977333816
234,450,5,977333836
234,326,4,977333908
234,160,5,989597192
234,164,5,989598071
234,246,5,989598177
234,415,4,989598245
234,170,4,989598359
234,397,1,989598383
234,26,4,989598601
234,295,3,989598643
234,313,5,989598672
234,238,4,989598706
234,114,4,1011020862
234,129,5,1011020908
234,301,4,1011020920
234,475,4,1011020956
234,7,4,1011021217
234,432,4,1033464993
235,433,3,967340657
235,228,3,967340657
235,400,4,967341253
235,316,4,967341321
235,149,5,967341534
235,338,3,967342043
235,352,4,967342316
235,310,2,967342427
235,127,3,967342427
235,98,3,967342468
235,487,4,967342511
235,269,4,967342766
235,237,4,967342862
235,309,4,967343595
235,160,4,967344046
235,308,5,967344283
235,135,4,967344283
235,125,4,967344364
235,438,4,967344547
235,164,4,967344607
235,204,3,967344749
235,422,2,967344851
235,243,3,967344979
235,440,4,967345478
235,304,3,967345478
235,473,2,967345689
235,176,4,967345714
235,129,4,967345908
235,362,2,969148464
235,68,3,969148594
235,22,4,969148824
235,453,4,969149552
235,260,3,969149593
235,214,3,969150517
235,466,4,969150662
235,34,4,969151051
235,82,4,969151136
235,446,2,969162484
235,424,4,969162946
235,94,3,969163447
235,396,4,969163815
235,171,3,973918883
235,133,4,979352275
235,485,4,979352320
235,462,4,982372910
235,150,4,982374148
235,293,4,983590172
238,292,1,968451180
238,246,3,968451388
238,438,4,968451519
238,135,4,968451590
238,462,4,968451634
238,433,3,968451811
238,228,3,968451811
238,422,5,968451945
238,204,4,968452051
238,22,5,968452051
238,162,3,968452076
239,94,4,962890558
239,439,3,962890767
239,61,2,962890820
239,142,2,962890928
239,472,4,962891057
239,415,5,962891248
239,170,5,962891398
239,397,4,962891398
239,66,5,962891448
239,351,4,962891448
239,423,4,962891507
239,353,3,962891749
239,157,4,962891962
239,457,3,962892103
239,188,1,962892256
239,200,5,962892256
239,279,4,962892326
239,278,4,962892531
239,20,3,962892590
239,408,4,962892980
239,166,4,962893713
239,437,3,962893891
239,402,4,962894019
239,258,5,962894109
239,380,4,962894379
239,3,2,962895222
239,496,2,962895630
239,387,1,962895909
239,491,4,962895964
239,45,1,962896067
239,379,2,962896181
239,267,1,962896996
239,197,2,962897119
239,359,2,962897188
239,463,2,962897221
243,176,3,962606043
243,433,5,962606455
243,295,3,962606503
243,473,3,962606751
243,166,3,962606751
243,165,3,962606794
243,453,3,962606820
243,17,4,962606852
243,456,3,962606945
243,450,4,962607053
243,141,3,962607226
243,47,4,962607226
243,273,3,962607391
243,133,5,962607391
244,408,4,975601460
244,9,1,975601460
244,454,5,975601687
244,129,4,975601687
244,55,5,975601790
244,365,2,975602016
244,424,3,975602067
244,150,3,975602191
244,3,1,975602603
244,383,4,975602676
244,166,2,975602728
244,390,4,975602763
244,295,5,975602778
244,353,1,975602800
244,473,3,975602931
244,402,4,975602956
244,161,2,975603010
244,475,5,975603061
249,30,3,973190226
249,246,5,973190226
249,438,4,973191712
249,316,4,973192487
249,408,5,973192487
249,203,4,973192487
249,424,2,973192523
249,326,3,973192560
249,150,4,973194931
249,43,5,973194931
249,177,4,980187399
249,124,4,980187729
249,228,4,980187787
250,396,5,965236849
250,432,4,965237239
250,179,4,965237239
250,61,2,965237337
250,450,4,965237354
250,408,5,965237394
250,448,2,965237615
250,326,5,965237880
250,150,5,965238046
250,170,5,965346059
250,397,4,965348658
250,66,4,965348658
250,137,5,965348658
250,401,4,965349175
250,171,5,965349248
250,50,4,965349248
250,157,3,965349844
250,423,5,965349844
250,188,5,965350228
250,279,3,965350299
250,457,3,965350299
250,75,4,965350633
251,295,2,965516680
251,326,4,965516699
251,135,5,965517049
251,475,1,965517084
251,489,4,965517346
251,179,4,965517398
251,396,3,965517398
251,302,2,965517619
251,240,1,965517648
251,324,3,965517818
251,408,4,965518533
251,367,3,965518845
251,433,5,965518883
251,133,4,965518939
251,283,3,965518967
251,424,4,965519017
251,432,3,965519096
251,176,3,965519212
251,464,1,965519486
251,454,3,965519536
251,149,3,965519579
251,466,4,965519695
251,26,3,965519888
251,66,3,965519932
251,5,2,965520008
251,323,2,965520124
251,82,4,965520210
251,38,4,965520387
251,68,1,965520481
251,152,3,965520481
251,166,4,965520933
251,399,3,965521161
251,390,3,965521173
251,25,4,965521380
251,140,3,965521506
251,96,4,965521506
251,55,3,965521579
251,121,4,965521670
251,380,2,965522002
254,108,4,965624725
254,437,3,965625195
254,59,4,965625668
254,379,4,965626090
254,85,4,965626238
254,216,4,965627126
254,313,3,965627661
254,18,4,965627697
254,164,4,965627884
254,396,4,965627921
254,204,3,965628019
254,408,3,965628047
254,125,4,965628047
254,123,4,965628047
254,205,4,965628067
254,243,3,965628331
254,429,4,965628421
254,338,3,965628600
254,367,4,965628646
254,273,4,965628790
254,326,3,965628790
254,139,4,965629037
254,135,3,965629266
256,416,1,957190516
256,323,4,957190753
256,150,5,957190795
256,381,2,957190795
256,351,4,957190882
256,365,2,957190913
256,161,3,957190947
256,445,2,957190947
256,482,4,957190976
256,14,2,957191007
256,349,4,957191039
256,188,5,957209692
256,457,1,957209769
256,279,2,957209838
256,415,4,957210036
256,434,5,957210117
256,170,4,957210154
256,378,5,957210182
256,23,5,957210307
257,217,2,976928342
257,243,2,976928722
257,98,4,976928750
257,432,4,976928794
257,308,2,976928794
257,352,2,976928881
257,338,3,976928881
257,149,2,976928953
257,82,1,976928953
257,466,4,976929012
257,437,4,976929028
257,59,1,976929043
257,315,2,976929057
257,265,2,976929170
257,271,3,976929210
257,36,2,976929223
257,55,3,976929395
257,137,3,976929493
257,218,1,976929525
257,478,4,976929581
258,295,3,973539191
258,135,5,973539496
258,313,3,973539496
258,283,4,973539549
258,415,5,973793466
258,170,3,973793556
258,30,5,973793695
258,484,4,1031707045
258,176,3,1031707056
258,395,3,1044161210
259,139,4,968306976
259,310,4,968306976
259,238,5,968307353
259,308,3,968307783
259,10,5,968307817
259,243,5,968307817
259,428,4,968307845
259,462,4,968307895
259,433,5,968307971
259,352,4,968308006
259,368,4,968308006
259,55,2,968308102
259,237,5,968308265
259,265,1,968308318
259,36,3,968308617
259,82,4,968308640
259,304,4,968308671
259,271,4,968308728
259,34,2,968308728
259,131,5,968308953
259,225,1,968309036
259,454,4,968309157
259,284,3,968309374
259,496,3,968309374
259,389,4,968309714
259,228,3,968309896
259,424,4,968310121
259,149,5,968310204
259,390,3,968310271
259,96,2,968310368
259,19,2,968310451
259,411,4,968310579
261,450,3,974707678
261,243,5,974707739
261,316,3,974707739
261,179,3,974708225
261,432,4,974708225
261,176,5,974708268
261,150,2,974708312
261,125,4,974708719
261,225,3,974708719
261,209,3,974708719
261,408,5,974708856
261,402,5,974708856
261,73,4,974709423
261,315,5,974709455
261,338,4,974709539
261,352,5,974709601
261,415,4,974709635
261,383,5,974710447
261,140,5,974710499
261,5,3,974710698
261,283,5,974710997
261,378,3,974711356
261,133,5,974733772
261,451,4,974733795
261,433,5,974733869
261,257,5,974733909
261,466,5,974734136
261,308,4,974796632
261,365,3,974796632
261,390,4,974796880
261,367,5,974797042
261,326,4,974797088
261,485,4,974797341
261,228,5,974797876
264,390,4,968271197
264,25,4,968271275
264,97,5,968271315
264,353,5,968271362
264,446,4,968271387
264,480,4,968271387
264,332,4,968271387
264,442,3,968271407
264,132,4,968271431
264,30,5,968271712
264,18,4,968271805
264,408,5,968271867
264,283,5,968272075
264,473,4,968272290
264,238,5,968273586
264,273,5,968273622
264,388,3,968273666
264,166,5,968273756
264,454,4,968273811
264,36,2,968273836
264,135,4,968274158
264,284,5,968274284
264,424,4,968274554
264,469,4,968274582
264,367,5,968275340
264,407,4,968275418
264,432,4,968275762
264,433,4,968275884
264,237,5,968276153
264,101,5,968276718
264,185,5,968276718
264,423,4,968276930
264,397,3,968276930
264,133,4,968277355
264,274,4,968277422
264,108,4,968277442
264,172,4,968277877
264,326,5,968278402
264,85,4,968278532
264,203,5,991361419
264,316,5,1038445402
266,47,4,960905441
266,72,3,960905641
266,36,1,960905686
266,438,5,960906007
266,308,5,960906118
266,450,5,960906314
266,329,5,960906314
266,243,5,960906363
266,49,4,960906401
266,462,5,960906574
266,388,5,960906634
266,225,4,960906750
266,98,5,960906799
266,59,3,960907146
266,315,5,960907196
266,288,5,960907255
266,99,4,960907489
266,82,4,960907784
266,43,5,960908181
266,242,5,960908245
266,135,4,960908530
266,150,5,960908530
266,408,5,960908771
266,283,4,960909165
266,487,3,960909187
266,166,5,960909294
266,380,5,960909505
266,379,4,960909681
266,155,4,960910587
266,415,5,972347126
266,125,5,972347532
266,128,4,972347552
266,149,5,972355960
266,228,4,972356318
266,338,4,972356350
266,406,4,972356705
266,8,1,972357291
266,284,5,972357509
266,141,4,972357532
266,453,4,972357795
266,74,5,972357955
266,498,4,972358817
266,85,3,972358965
266,140,3,972359084
266,38,5,972359982
266,361,5,972360914
266,76,5,972361225
266,401,4,972361261
266,171,3,972361808
266,384,4,972362162
266,133,5,997839583
266,237,5,997840286
266,48,5,998041198
267,408,3,965305338
267,295,3,965305501
267,179,5,965305658
267,475,1,965306137
267,203,3,965413052
267,38,4,965413097
267,166,4,965413097
267,25,2,965413097
267,155,3,965413143
267,380,4,965413302
267,396,5,965677200
267,367,3,966004583
267,484,3,966004627
267,176,5,966004698
267,62,3,966004725
267,162,4,966004725
267,231,4,968173675
267,402,4,968174367
267,47,3,968174389
267,72,2,968174536
267,171,2,968174562
267,487,3,968175465
267,26,3,968779065
267,326,4,968779368
267,48,4,972940507
267,273,5,972940773
267,105,3,972940903
267,387,5,972941058
267,499,3,980274451
267,379,3,980275972
267,85,4,980276048
267,299,3,980276408
267,411,2,980276437
267,334,3,980276462
267,142,3,980276562
267,424,4,984760725
267,375,3,984760819
267,96,3,984760936
267,133,5,994697336
267,283,4,1007410949
267,97,4,1007411368
267,399,3,1007411532
267,121,3,1007411731
267,446,4,1008271761
267,316,5,1010583290
267,450,5,1038333042
267,66,4,1038333469
267,81,4,1039613292
268,417,4,965765272
268,141,1,965765273
268,424,5,965765499
268,482,5,965765637
